order_id,order_date,customer_id,customer_segment,region,product_category,sales_channel,quantity,unit_price,revenue,cost,discount_pct,order_status,currency
ORD-100137,2023-01-24,CUST-0266,Retail,Cairo,Electronics,Online,3,3180.16,9540.49,5667.78,0.191,Completed,EGP
ORD-100859,2023-05-09,CUST-0164,Retail,Mansoura,Electronics,Online,6,1933.7,11602.18,9366.35,0.035,Completed,EGP
ORD-100786,2024-06-24,CUST-0303,Retail,Alexandria,Clothing,Store,1,342.01,342.01,216.03,,Completed,EGP
ORD-100647,2023-09-30,CUST-0139,Wholesale,Alexandria,Groceries,Online,28,150.35,4209.83,3496.86,0.242,Completed,EGP
ORD-100337,2024-08-03,CUST-0113,Wholesale,Cairo,Stationery,Online,6,54.57,327.41,238.1,0.134,Completed,EGP
ORD-100658,2023-03-08,CUST-0135,Retail,Mansoura,Electronics,Store,6,2153.3,12919.83,,0.073,Completed,EGP
ORD-100472,2024-10-30,CUST-0039,Corporate,Aswan,Electronics,Store,8,1849.07,14792.54,8358.47,0.156,Completed,EGP
ORD-100708,2024-03-04,CUST-0161,Retail,Aswan,Groceries,Store,4,126.39,505.55,361.17,0.08,Completed,EGP
ORD-100133,2024-12-25,CUST-0166,Retail,Cairo,Stationery,Store,5,58.6,293.02,202.45,0.082,Completed,EGP
ORD-100672,2023-06-21,CUST-0243,Wholesale,Mansoura,Electronics,Online,8,3745.03,29960.23,19744.7,0.136,Completed,EGP
ORD-100280,2023-03-10,CUST-0008,Retail,Mansoura,Clothing,Store,8,495.3,3962.37,3025.63,0.077,Completed,EGP
ORD-100966,2024-12-28,CUST-0213,Corporate,Cairo,Stationery,Store,5,68.04,340.22,245.98,0.25,Completed,EGP
ORD-100701,2023-11-23,CUST-0297,Wholesale,Aswan,Groceries,Phone,36,122.74,4418.66,2795.35,,Completed,EGP
ORD-100878,2023-09-10,CUST-0087,Wholesale,Alexandria,Electronics,Online,8,1508.58,12068.66,7289.66,0.144,Cancelled,EGP
ORD-100990,2024-01-17,CUST-0020,Retail,Mansoura,Groceries,Store,5,171.32,856.58,583.83,0.193,Completed,EGP
ORD-100811,2024-03-17,CUST-0172,Retail,Cairo,Electronics,Online,6,1785.68,10714.1,5975.63,0.141,Completed,EGP
ORD-100150,2024-06-27,CUST-0223,Retail,Aswan,Groceries,Store,6,94.7,568.18,450.7,0.182,Completed,EGP
ORD-100577,2023-05-11,CUST-0121,Wholesale,Giza,Furniture,Online,16,2754.09,44065.45,30749.8,0.217,Completed,EGP
ORD-100535,2023-12-15,CUST-0204,Corporate,Mansoura,Clothing,Online,4,793.91,3175.63,2143.56,0.169,Completed,EGP
ORD-100492,2024-07-21,CUST-0303,Wholesale,Cairo,Furniture,Store,5,1722.12,8610.58,6338.52,0.02,Completed,EGP
ORD-100022,2024-08-19,CUST-0165,Retail,Mansoura,Electronics,Phone,7,1925.63,13479.39,10508.44,0.229,Completed,EGP
ORD-100277,2024-04-22,CUST-0304,Retail,Giza,Electronics,Phone,4,1879.39,7517.55,5218.21,0.111,Completed,EGP
ORD-100954,2024-04-21,CUST-0215,Retail,Aswan,Electronics,Store,4,2740.79,10963.15,6619.57,0.154,Completed,EGP
ORD-100675,2024-10-03,CUST-0306,Retail,Cairo,Electronics,Online,8,2375.95,19007.58,14493.47,0.046,Returned,EGP
ORD-100050,2024-01-06,CUST-0277,Wholesale,Cairo,Groceries,Online,9,78.29,704.61,481.07,0.163,Completed,EGP
ORD-100444,2024-10-19,CUST-0049,Wholesale,Alexandria,Groceries,Online,24,139.27,3342.5,2197.94,0.131,Completed,EGP
ORD-101097,2024-03-30,CUST-0245,Retail,Cairo,Groceries,Online,7,97.77,684.4,519.41,0.135,Completed,EGP
ORD-100017,2024-03-04,CUST-0195,Corporate,Giza,Electronics,Store,7,2742.42,19196.97,14738.99,0.221,Completed,EGP
ORD-100322,2023-02-04,CUST-0072,Retail,Cairo,Furniture,Store,5,2664.87,13324.35,8080.2,0.066,Completed,EGP
ORD-100391,2024-10-04,CUST-0051,Wholesale,Mansoura,Groceries,Store,18,99.37,1788.67,1198.35,0.019,Completed,EGP
ORD-100855,2023-12-23,CUST-0071,Retail,Mansoura,Stationery,Store,1,59.77,59.77,42.81,0.013,Completed,EGP
ORD-100077,2023-07-13,CUST-0063,Wholesale,Giza,Furniture,Store,56,1786.34,100035.3,58401.32,0.036,Completed,EGP
ORD-100155,2023-06-02,CUST-0210,Wholesale,Aswan,Stationery,Store,12,112.63,1351.59,1073.79,0.043,Completed,EGP
ORD-100680,2024-09-11,CUST-0111,Retail,Giza,Groceries,Online,1,108.84,108.84,72.5,0.177,Completed,EGP
ORD-100533,2024-08-25,CUST-0085,Retail,Alexandria,Furniture,Online,1,1401.96,1401.96,1036.62,0.079,Completed,EGP
ORD-100836,2024-11-27,CUST-0128,Wholesale,Alexandria,Clothing,Store,18,541.5,9747.01,7186.84,0.146,Completed,EGP
ORD-100491,2023-12-11,CUST-0113,Retail,Cairo,Electronics,Store,5,3494.83,17474.13,11412.41,0.074,Cancelled,EGP
ORD-100923,2024-08-16,CUST-0001,Retail,Cairo,Stationery,Online,6,71.18,427.09,252.32,0.134,Completed,EGP
ORD-100549,2024-11-23,CUST-0112,Corporate,Mansoura,Electronics,Phone,4,1831.69,7326.78,5157.55,0.245,Completed,EGP
ORD-100484,2023-05-17,CUST-0057,Retail,Cairo,Groceries,Phone,2,141.53,283.06,219.6,0.187,Completed,EGP
ORD-100086,2024-01-26,CUST-0009,Retail,Cairo,Groceries,Online,5,118.94,594.68,489.02,0.135,Completed,EGP
ORD-100815,2023-12-04,CUST-0185,Corporate,Mansoura,Groceries,Online,6,278.46,1670.76,1392.82,0.162,Completed,EGP
ORD-100742,2023-08-14,CUST-0034,Retail,Aswan,Groceries,Store,5,127.58,637.92,531.76,0.157,Completed,EGP
ORD-101074,2023-11-09,CUST-0101,Retail,Cairo,Groceries,Online,1,145.67,145.67,98.91,0.183,Completed,EGP
ORD-100848,2024-11-10,CUST-0304,Wholesale,Alexandria,Electronics,Store,40,3387.74,135509.47,104863.79,0.083,Completed,EGP
ORD-100109,2024-08-01,CUST-0006,Retail,Alexandria,Groceries,Online,5,112.68,563.38,369.56,0.054,Completed,EGP
ORD-101001,2023-02-06,CUST-0118,Retail,Mansoura,Groceries,Online,5,169.82,849.11,653.25,0.051,Returned,EGP
ORD-100551,2024-01-17,CUST-0318,Corporate,Cairo,Electronics,Store,1,2554.18,2554.18,1805.26,,Completed,EGP
ORD-101102,2023-11-12,CUST-0226,Corporate,Alexandria,Groceries,Store,2,130.23,260.46,166.77,0.126,Completed,EGP
ORD-100617,2024-10-18,CUST-0010,Retail,Cairo,Clothing,Phone,1,583.08,583.08,322.3,0.098,Completed,EGP
ORD-100221,2024-12-09,CUST-0175,Retail,Aswan,Furniture,Online,4,2435.12,9740.47,7789.72,0.016,Completed,EGP
ORD-100318,2024-03-13,CUST-0290,Retail,Mansoura,Clothing,Store,4,491.48,1965.9,1347.87,0.226,Cancelled,EGP
ORD-100354,2024-10-25,CUST-0090,Wholesale,Cairo,Clothing,Online,35,423.27,14814.57,9972.9,0.228,Completed,EGP
ORD-100006,2023-05-06,CUST-0202,Wholesale,Aswan,Electronics,Online,30,1840.28,55208.47,43356.18,0.103,Completed,EGP
ORD-100037,2024-04-12,CUST-0306,Retail,Aswan,Clothing,Online,3,263.26,789.77,567.2,0.183,Completed,EGP
ORD-101083,2024-10-20,CUST-0073,Retail,Alexandria,Furniture,Phone,5,2279.84,11399.2,9201.51,0.175,Completed,EGP
ORD-100171,2023-01-01,CUST-0022,Corporate,,Electronics,Online,7,2134.12,14938.87,8321.79,0.032,Completed,EGP
ORD-100207,2023-03-10,CUST-0305,Retail,Giza,Furniture,Online,4,993.89,3975.56,3031.56,0.244,Completed,EGP
ORD-100034,2023-03-16,CUST-0093,Retail,Cairo,Groceries,Online,1,80.19,80.19,64.81,0.228,Completed,EGP
ORD-100637,2023-08-27,CUST-0048,Corporate,Alexandria,Groceries,Store,7,164.63,1152.4,893.96,0.047,Completed,EGP
ORD-100664,2023-10-28,CUST-0305,Retail,Giza,Furniture,Store,3,2530.29,7590.87,4643.66,0.099,Completed,EGP
ORD-100788,2023-05-28,CUST-0248,Corporate,Aswan,Electronics,Phone,7,1991.26,13938.85,9026.08,0.175,Completed,EGP
ORD-100801,2024-10-24,CUST-0197,Wholesale,Alexandria,Groceries,Online,16,189.72,3035.46,1907.76,0.035,Completed,EGP
ORD-100185,2024-12-27,CUST-0019,Corporate,Giza,Furniture,Store,8,2156.57,17252.56,9974.25,0.034,Completed,EGP
ORD-100507,2024-01-14,CUST-0070,Retail,Giza,Groceries,Online,8,122.11,976.88,778.71,0.205,Completed,EGP
ORD-100030,2023-03-09,CUST-0297,Retail,Cairo,Groceries,Store,2,113.69,227.38,153.55,0.006,Completed,EGP
ORD-100575,2024-09-23,CUST-0113,Wholesale,Mansoura,Groceries,Store,35,107.99,3779.52,2635.8,0.056,Cancelled,EGP
ORD-100841,2023-08-06,CUST-0073,Retail,Giza,Electronics,Store,3,3501.09,10503.28,7287.05,,Completed,EGP
ORD-100085,2024-03-10,CUST-0108,Retail,Cairo,Clothing,Store,2,557.09,1114.17,868.95,,Completed,EGP
ORD-100529,2023-11-05,CUST-0101,Retail,Alexandria,Clothing,Store,2,707.64,1415.27,972.33,0.059,Completed,EGP
ORD-100614,2024-08-11,CUST-0002,Retail,Mansoura,Clothing,Phone,6,459.18,2755.05,1710.84,0.212,Completed,EGP
ORD-100266,2023-02-09,CUST-0213,Retail,Cairo,Groceries,Store,5,191.52,957.6,679.49,0.115,Completed,EGP
ORD-100287,2024-12-09,CUST-0276,Retail,Cairo,Clothing,Online,3,626.22,1878.66,1347.16,,Completed,EGP
ORD-100438,2023-10-31,CUST-0093,Retail,Cairo,Groceries,Phone,3,122.32,366.96,258.99,0.024,Completed,EGP
ORD-100084,2023-08-12,CUST-0267,Retail,Giza,Groceries,Store,3,257.24,771.72,572.01,0.213,Completed,EGP
ORD-100636,2024-12-23,CUST-0144,Retail,Alexandria,Stationery,Store,7,113.46,794.19,662.79,0.202,Returned,EGP
ORD-100972,2023-02-01,CUST-0064,Retail,Giza,Electronics,Store,1,1271.04,1271.04,795.35,0.151,Completed,EGP
ORD-100826,2023-10-29,CUST-0074,Retail,Giza,Furniture,Online,2,2079.04,4158.08,3350.93,0.091,Returned,EGP
ORD-100992,2024-12-18,CUST-0140,Retail,Cairo,Electronics,Store,1,4087.43,4087.43,2380.99,0.196,Completed,EGP
ORD-100250,2024-05-31,CUST-0230,Retail,Alexandria,Clothing,Store,3,551.53,1654.59,1020.79,0.094,Completed,EGP
ORD-101170,2023-11-22,CUST-0265,Retail,Cairo,Electronics,Online,5,3195.3,15976.52,10230.76,0.01,Completed,EGP
ORD-101072,2024-05-16,CUST-0020,Retail,Aswan,Groceries,Online,5,72.41,362.05,282.05,0.193,Completed,EGP
ORD-100667,2023-06-10,CUST-0267,Retail,Cairo,Electronics,Phone,8,2724.55,21796.42,13914.31,0.213,Completed,EGP
ORD-100244,2023-01-24,CUST-0128,Wholesale,Alexandria,Electronics,Phone,36,2176.6,78357.45,54719.25,0.143,Completed,EGP
ORD-100203,2024-03-29,CUST-0072,Corporate,Alexandria,Electronics,Store,6,2040.97,12245.83,8330.86,0.098,Cancelled,EGP
ORD-100587,2023-03-25,CUST-0154,Corporate,Giza,Furniture,Store,3,2460.86,7382.57,5219.65,0.18,Completed,EGP
ORD-100769,2024-03-26,CUST-0129,Retail,Aswan,Furniture,Online,3,1660.22,4980.67,3133.68,0.185,Completed,EGP
ORD-100285,2024-07-26,CUST-0160,Retail,Cairo,Clothing,Online,6,568.19,3409.13,2368.66,0.056,Completed,EGP
ORD-101044,2024-05-25,CUST-0310,Retail,Alexandria,Groceries,Store,5,81.12,405.59,247.99,0.133,Completed,EGP
ORD-100985,2023-04-04,CUST-0203,Retail,Alexandria,Electronics,Online,7,2785.87,19501.09,14478.37,0.231,Completed,EGP
ORD-100517,2024-05-20,CUST-0055,Retail,Cairo,Groceries,Store,5,139.68,698.39,445.06,0.126,Cancelled,EGP
ORD-100371,2023-11-03,CUST-0318,Corporate,Alexandria,Clothing,Phone,4,1047.59,4190.35,2427.74,0.011,Completed,EGP
ORD-101120,2023-06-14,CUST-0260,Retail,Mansoura,Groceries,Store,7,183.56,1284.9,1039.73,0.118,Completed,EGP
ORD-101030,2023-07-02,CUST-0221,Retail,Cairo,Clothing,Store,7,408.94,2862.55,2118.94,0.15,Completed,EGP
ORD-100991,2024-05-21,CUST-0092,Retail,Cairo,Electronics,Online,4,3232.44,12929.74,9775.23,0.209,Completed,EGP
ORD-100951,2024-12-16,CUST-0154,Retail,Giza,Furniture,Store,1,1082.79,1082.79,713.84,0.208,Completed,EGP
ORD-100741,2023-07-27,CUST-0173,Retail,Mansoura,Groceries,Online,2,113.34,226.68,135.12,0.144,Completed,EGP
ORD-100592,2024-05-22,CUST-0064,Retail,Giza,Stationery,Store,8,73.34,586.73,396.9,0.24,Completed,EGP
ORD-100257,2023-05-16,CUST-0109,Retail,Alexandria,Clothing,Online,8,354.13,2833.01,2228.37,0.065,Completed,EGP
ORD-100118,2024-05-26,CUST-0050,Retail,Cairo,Stationery,Online,4,52.44,209.77,133.96,0.22,Completed,EGP
ORD-100190,2023-11-02,CUST-0274,Retail,Cairo,Clothing,Online,2,709.46,1418.91,876.6,0.008,Completed,EGP
ORD-100018,2024-06-20,CUST-0029,Corporate,Cairo,Groceries,Store,6,89.02,534.12,356.93,0.157,Completed,EGP
ORD-101011,2024-09-07,CUST-0035,Retail,Giza,Electronics,Store,2,2871.25,5742.51,3687.59,0.12,Completed,EGP
ORD-100210,2024-12-22,CUST-0053,Retail,Cairo,Clothing,Store,2,625.05,1250.09,974.69,,Completed,EGP
ORD-100698,2024-11-28,CUST-0248,Retail,Giza,Groceries,Online,6,100.81,604.86,337.96,0.122,Completed,EGP
ORD-100498,2024-10-06,CUST-0156,Retail,Giza,Stationery,Phone,8,63.0,504.02,380.77,0.011,Cancelled,EGP
ORD-100714,2023-08-22,CUST-0156,Retail,Alexandria,Clothing,Store,7,497.15,3480.07,2320.33,,Completed,EGP
ORD-101194,2024-04-20,CUST-0043,Retail,Alexandria,Clothing,Online,4,712.47,2849.87,2017.46,0.088,Completed,EGP
ORD-101021,2024-05-15,CUST-0191,Retail,Giza,Groceries,Store,2,92.35,184.69,147.53,0.049,Completed,EGP
ORD-100771,2024-08-30,CUST-0065,Wholesale,Mansoura,Groceries,Online,15,108.56,1628.45,1045.57,0.081,Completed,EGP
ORD-100142,2024-02-04,CUST-0090,Wholesale,Giza,Electronics,Online,64,2170.27,138896.97,76986.02,0.069,Cancelled,EGP
ORD-100162,2024-08-14,CUST-0298,Retail,Cairo,Clothing,Store,5,581.47,2907.37,2010.77,0.233,Completed,EGP
ORD-101138,2024-12-30,CUST-0311,Wholesale,Cairo,Electronics,Store,40,6589.74,263589.65,212492.49,0.049,Completed,EGP
ORD-100101,2024-01-28,CUST-0011,Retail,Alexandria,Groceries,Store,3,149.31,447.92,380.09,0.064,Completed,EGP
ORD-100060,2024-05-07,CUST-0096,Corporate,Giza,Electronics,Store,6,3059.35,18356.11,12991.59,0.217,Completed,EGP
ORD-100240,2024-08-05,CUST-0227,Wholesale,Giza,Clothing,Online,24,286.05,6865.18,4566.74,0.206,Completed,EGP
ORD-100846,2023-12-02,CUST-0032,Corporate,Alexandria,Electronics,Online,1,2199.9,2199.9,1243.42,0.095,Completed,EGP
ORD-100496,2023-10-09,CUST-0216,Retail,Alexandria,Clothing,Store,4,555.01,2220.04,1470.94,0.049,Completed,EGP
ORD-100678,2024-01-12,CUST-0173,Retail,Aswan,Groceries,Online,4,102.07,408.28,309.52,0.019,Cancelled,EGP
ORD-100021,2023-01-08,CUST-0297,Wholesale,Giza,Electronics,Online,4,1750.33,7001.32,4794.88,0.091,Completed,EGP
ORD-100181,2024-07-17,CUST-0121,Wholesale,Alexandria,Groceries,Store,32,179.56,5745.84,4713.93,0.036,Completed,EGP
ORD-100217,2023-09-29,CUST-0172,Retail,Cairo,Furniture,Online,8,1274.48,10195.83,6794.73,0.062,Cancelled,EGP
ORD-100579,2024-03-13,CUST-0259,Retail,Giza,Groceries,Phone,6,67.06,402.38,264.33,,Completed,EGP
ORD-100521,2024-09-30,CUST-0032,Retail,Mansoura,Clothing,Online,6,599.15,3594.93,2542.57,,Completed,EGP
ORD-100718,2023-07-13,CUST-0200,Retail,Mansoura,Furniture,Phone,8,1718.64,13749.12,9212.5,0.215,Completed,EGP
ORD-100805,2024-11-03,CUST-0125,Retail,Giza,Clothing,Store,3,568.32,1704.97,1447.81,0.169,Completed,EGP
ORD-100814,2024-03-14,CUST-0224,Retail,Mansoura,Stationery,Phone,8,39.85,318.82,175.39,0.109,Completed,EGP
ORD-100578,2024-12-14,CUST-0281,Corporate,Cairo,Electronics,Online,1,2845.84,2845.84,2128.64,,Completed,EGP
ORD-100915,2024-02-01,CUST-0045,Wholesale,Alexandria,Clothing,Store,8,472.25,3778.01,2959.23,0.013,Completed,EGP
ORD-100263,2023-04-10,CUST-0168,Retail,Giza,Furniture,Phone,4,2017.6,8070.41,5577.86,0.036,Completed,EGP
ORD-100212,2024-03-26,CUST-0260,Retail,Alexandria,Clothing,Online,8,356.01,2848.09,1951.58,0.141,Completed,EGP
ORD-100770,2024-05-31,CUST-0196,Retail,Cairo,Electronics,Store,2,1192.04,2384.08,1853.95,0.027,Completed,EGP
ORD-100818,2023-02-16,CUST-0107,Retail,Alexandria,Stationery,Online,1,56.95,56.95,47.26,,Completed,EGP
ORD-100659,2023-06-20,CUST-0052,Retail,Cairo,Electronics,Store,5,1862.74,9313.71,5537.17,0.173,Cancelled,EGP
ORD-100457,2023-12-28,CUST-0283,Wholesale,Alexandria,Clothing,Store,24,457.85,10988.43,8644.4,0.218,Completed,EGP
ORD-100515,2024-05-28,CUST-0153,Retail,Giza,Groceries,Store,2,146.05,292.11,221.73,,Cancelled,EGP
ORD-100359,2024-09-04,CUST-0102,Retail,Cairo,Groceries,Online,7,108.62,760.33,428.11,,Completed,EGP
ORD-100713,2023-12-13,CUST-0313,Wholesale,Cairo,Groceries,Store,4,194.13,776.51,557.85,0.127,Completed,EGP
ORD-100091,2024-05-13,CUST-0262,Retail,Alexandria,Groceries,Online,6,111.24,667.44,442.24,0.229,Completed,EGP
ORD-100416,2023-09-16,CUST-0293,Retail,Alexandria,Furniture,Phone,4,1430.57,5722.28,4624.94,,Completed,EGP
ORD-100320,2024-11-29,CUST-0168,Wholesale,Cairo,Clothing,Store,7,954.14,6679.01,4776.61,0.154,Completed,EGP
ORD-100295,2024-09-02,CUST-0017,Retail,Alexandria,Groceries,Store,6,137.71,826.28,584.31,0.05,Completed,EGP
ORD-100843,2024-08-05,CUST-0165,Retail,Cairo,Electronics,Online,5,3443.07,17215.33,10286.73,0.065,Completed,EGP
ORD-101058,2024-10-09,CUST-0171,Wholesale,Mansoura,Groceries,Online,5,93.95,469.75,278.69,0.112,Completed,EGP
ORD-100793,2023-05-16,CUST-0271,Retail,Aswan,Groceries,Phone,4,130.98,523.93,368.21,,Completed,EGP
ORD-101139,2023-11-15,CUST-0038,Retail,Giza,Electronics,Store,3,3725.33,11175.98,8670.3,0.232,Completed,EGP
ORD-101013,2024-03-19,CUST-0294,Corporate,Aswan,Groceries,Store,4,134.37,537.5,324.75,0.139,Completed,EGP
ORD-100561,2023-10-07,CUST-0083,Retail,Alexandria,Stationery,Online,8,44.29,354.31,206.4,0.231,Completed,EGP
ORD-100429,2023-07-24,CUST-0059,Corporate,Giza,Groceries,Store,6,125.76,754.58,516.07,0.159,Completed,EGP
ORD-100838,2024-03-04,CUST-0243,Retail,Alexandria,Furniture,Online,8,1691.8,13534.38,7776.59,0.238,Completed,EGP
ORD-100719,2023-02-02,CUST-0127,Retail,Cairo,Stationery,Online,8,52.67,421.35,270.07,0.176,Completed,EGP
ORD-100889,2023-10-12,CUST-0014,Retail,,Clothing,Online,3,341.43,1024.29,622.29,0.103,Completed,EGP
ORD-100847,2024-07-22,CUST-0195,Wholesale,Giza,Clothing,Online,15,337.23,5058.38,3221.24,0.072,Cancelled,EGP
ORD-101165,2024-09-26,CUST-0120,Retail,Cairo,Stationery,Store,3,62.98,188.93,131.49,0.052,Completed,EGP
ORD-100687,2023-04-14,CUST-0264,Retail,Cairo,Furniture,Phone,3,1189.55,3568.65,2232.09,0.166,Completed,EGP
ORD-100775,2023-12-31,CUST-0112,Retail,Cairo,Groceries,Phone,8,178.55,1428.4,1097.33,0.133,Completed,EGP
ORD-100555,2023-11-05,CUST-0063,Wholesale,Alexandria,Electronics,Online,49,2563.88,125630.36,98660.74,0.158,Completed,EGP
ORD-100387,2023-06-06,CUST-0153,Retail,Alexandria,Clothing,Online,5,420.04,2100.19,1342.9,0.041,Completed,EGP
ORD-101199,2023-05-10,CUST-0189,Wholesale,Mansoura,Stationery,Online,9,80.44,723.95,,0.177,Completed,EGP
ORD-100868,2023-01-21,CUST-0131,Retail,Cairo,Clothing,Online,8,756.61,6052.92,4017.33,0.104,Completed,EGP
ORD-100884,2024-01-19,CUST-0208,Retail,Cairo,Clothing,Store,8,1015.05,8120.42,4581.43,0.046,Completed,EGP
ORD-100289,2023-07-02,CUST-0079,Wholesale,Alexandria,Furniture,Store,48,1767.47,84838.64,63985.25,,Completed,EGP
ORD-100632,2024-09-06,CUST-0055,Retail,Aswan,Groceries,Online,7,122.75,859.26,647.81,0.066,Completed,EGP
ORD-101024,2024-06-26,CUST-0011,Wholesale,Cairo,Electronics,Store,28,2423.96,67870.99,48226.99,0.01,Completed,EGP
ORD-100330,2023-07-30,CUST-0198,Retail,Cairo,Electronics,Store,6,2043.73,12262.35,7378.95,0.234,Completed,EGP
ORD-101084,2024-03-05,CUST-0295,Retail,Mansoura,Electronics,Store,7,2740.99,19186.91,12499.88,0.104,Completed,EGP
ORD-100943,2024-05-24,CUST-0302,Retail,Cairo,Groceries,Store,1,75.53,75.53,43.41,0.128,Completed,EGP
ORD-100196,2024-03-27,CUST-0122,Retail,Mansoura,Electronics,Online,3,2487.21,7461.63,4266.6,0.09,Completed,EGP
ORD-100511,2023-10-05,CUST-0256,Retail,Mansoura,Clothing,Store,2,366.62,733.24,412.23,0.165,Completed,EGP
ORD-100813,2024-04-21,CUST-0260,Retail,Giza,Groceries,Online,1,128.72,128.72,79.15,0.241,Completed,EGP
ORD-100134,2024-05-31,CUST-0186,Retail,,Electronics,Online,7,2510.78,17575.46,10167.39,0.152,Completed,EGP
ORD-101131,2023-01-20,CUST-0071,Wholesale,Cairo,Furniture,Store,24,2123.31,50959.39,31502.4,0.232,Completed,EGP
ORD-100834,2024-03-29,CUST-0033,Wholesale,Cairo,Groceries,Online,10,99.21,992.09,625.9,0.145,Completed,EGP
ORD-100001,2023-07-16,CUST-0201,Retail,Giza,Clothing,Phone,4,462.06,1848.23,1422.62,,Cancelled,EGP
ORD-101160,2024-04-27,CUST-0187,Retail,Aswan,Clothing,Online,2,366.74,733.49,551.1,0.249,Completed,EGP
ORD-100702,2024-01-28,CUST-0203,Retail,Giza,Furniture,Store,7,2157.55,15102.87,11401.2,,Completed,EGP
ORD-100729,2024-02-01,CUST-0308,Retail,Aswan,Furniture,Store,3,1677.82,5033.47,3003.44,0.129,Completed,EGP
ORD-100866,2023-07-29,CUST-0054,Retail,Mansoura,Groceries,Online,3,147.13,441.38,253.47,0.079,Completed,EGP
ORD-100641,2023-11-30,CUST-0073,Retail,Giza,Furniture,Online,5,2321.83,11609.15,6847.1,0.18,Completed,EGP
ORD-100857,2024-01-13,CUST-0114,Retail,Cairo,Electronics,Online,1,2558.06,2558.06,1891.93,0.049,Completed,EGP
ORD-100668,2024-02-22,CUST-0292,Retail,Mansoura,Groceries,Phone,3,113.11,339.32,262.96,0.089,Completed,EGP
ORD-100682,2024-01-06,CUST-0158,Corporate,Cairo,Stationery,Store,6,95.63,573.76,327.0,,Completed,EGP
ORD-100749,2023-11-08,CUST-0009,Retail,Alexandria,Furniture,Store,5,3420.33,17101.67,11897.65,,Completed,EGP
ORD-100038,2023-12-07,CUST-0112,Corporate,Cairo,Electronics,Online,7,2291.02,16037.17,9221.41,0.19,Completed,EGP
ORD-100336,2023-05-13,CUST-0245,Corporate,Alexandria,Groceries,Store,6,149.58,897.49,757.21,0.142,Completed,EGP
ORD-100565,2023-11-16,CUST-0261,Corporate,Alexandria,Furniture,Store,112,1882.51,210841.12,147588.78,0.139,Completed,EGP
ORD-100711,2024-07-09,CUST-0252,Wholesale,Alexandria,Electronics,Online,35,2446.95,85643.39,55050.55,0.013,Completed,EGP
ORD-100224,2024-11-24,CUST-0048,Retail,Giza,Clothing,Online,6,705.07,4230.43,3067.58,0.13,Cancelled,EGP
ORD-100326,2024-05-10,CUST-0233,Retail,Mansoura,Stationery,Store,3,61.37,184.1,118.08,0.081,Completed,EGP
ORD-100530,2024-04-22,CUST-0054,Retail,Cairo,Groceries,Store,7,133.32,933.25,725.7,0.162,Completed,EGP
ORD-100997,2023-04-17,CUST-0290,Retail,Cairo,Furniture,Store,3,1655.05,4965.16,3809.61,0.212,Completed,EGP
ORD-100500,2023-06-18,CUST-0088,Retail,Mansoura,Clothing,Store,3,413.1,1239.31,856.12,,Completed,EGP
ORD-100894,2023-02-07,CUST-0273,Wholesale,Alexandria,Electronics,Online,28,2423.85,67867.9,43200.41,0.181,Completed,EGP
ORD-100350,2024-02-17,CUST-0085,Wholesale,Mansoura,Clothing,Online,3,564.18,1692.55,949.02,0.21,Completed,EGP
ORD-100824,2023-11-06,CUST-0267,Retail,Cairo,Electronics,Store,8,2319.81,18558.47,11186.85,0.22,Completed,EGP
ORD-100029,2023-10-14,CUST-0180,Wholesale,Cairo,Furniture,Online,42,2384.22,100137.32,80674.59,0.033,Completed,EGP
ORD-100414,2023-09-16,CUST-0170,Retail,Alexandria,Groceries,Phone,2,122.35,244.69,160.66,0.122,Completed,EGP
ORD-101067,2024-01-24,CUST-0267,Retail,Alexandria,Electronics,Store,5,2468.66,12343.28,7878.79,0.235,Completed,EGP
ORD-101155,2023-07-09,CUST-0165,Corporate,Giza,Furniture,Store,4,2274.26,9097.05,5241.59,,Completed,EGP
ORD-101113,2023-08-29,CUST-0319,Corporate,Aswan,Stationery,Online,2,48.67,97.33,68.14,0.029,Completed,EGP
ORD-100926,2023-05-23,CUST-0161,Retail,Giza,Furniture,Store,3,3943.08,11829.23,7432.84,,Completed,EGP
ORD-101189,2023-03-21,CUST-0054,Wholesale,Alexandria,Groceries,Store,32,135.18,4325.74,2709.93,0.022,Completed,EGP
ORD-100153,2023-09-22,CUST-0274,Retail,,Clothing,Store,7,472.4,3306.81,2487.44,0.11,Completed,EGP
ORD-100933,2024-05-06,CUST-0318,Retail,Alexandria,Furniture,Store,5,1058.94,5294.7,3321.9,0.036,Completed,EGP
ORD-100431,2024-03-20,CUST-0307,Wholesale,Alexandria,Electronics,Online,30,2089.01,62670.4,38459.18,0.239,Returned,EGP
ORD-100143,2023-01-25,CUST-0278,Retail,Aswan,Clothing,Store,6,378.23,2269.4,1655.74,0.154,Completed,EGP
ORD-100479,2024-01-28,CUST-0052,Corporate,Mansoura,Groceries,Store,3,130.88,392.65,323.31,0.086,Returned,EGP
ORD-100042,2024-10-10,CUST-0238,Retail,Cairo,Electronics,Phone,6,2815.26,16891.55,11815.68,0.002,Completed,EGP
ORD-100854,2024-05-06,CUST-0109,Retail,Cairo,Clothing,Store,6,366.73,2200.38,1349.01,0.017,Completed,EGP
ORD-101009,2024-12-24,CUST-0309,Wholesale,Cairo,Clothing,Store,24,951.26,22830.14,15223.46,0.186,Completed,EGP
